ProductKey,ProductName,SubCategory,Category,StandardCost,Color,ListPrice,DaysToManufacture,ProductLine,ModelName,Photo,ProductDescription,StartDate
210,"HL Road Frame - Black, 58",Road Frames,Components,,Black,,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/210.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,6/1/1998
211,"HL Road Frame - Red, 58",Road Frames,Components,,Red,,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/211.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,6/1/1998
212,"Sport-100 Helmet, Red",Helmets,Accessories,12.03,Red,33.64,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/212.jpg,"Universal fit, well-vented, lightweight , snap-on visor.",7/1/2005
213,"Sport-100 Helmet, Red",Helmets,Accessories,13.88,Red,33.64,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/213.jpg,"Universal fit, well-vented, lightweight , snap-on visor.",7/1/2006
214,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,Red,34.99,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/214.jpg,"Universal fit, well-vented, lightweight , snap-on visor.",7/1/2007
215,"Sport-100 Helmet, Black",Helmets,Accessories,12.03,Black,33.64,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/215.jpg,"Universal fit, well-vented, lightweight , snap-on visor.",7/1/2005
216,"Sport-100 Helmet, Black",Helmets,Accessories,13.88,Black,33.64,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/216.jpg,"Universal fit, well-vented, lightweight , snap-on visor.",7/1/2006
217,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,Black,34.99,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/217.jpg,"Universal fit, well-vented, lightweight , snap-on visor.",7/1/2007
218,"Mountain Bike Socks, M",Socks,Clothing,3.40,White,9.50,0,Mountain,Mountain Bike Socks,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/218.jpg,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,7/1/2005
219,"Mountain Bike Socks, L",Socks,Clothing,3.40,White,9.50,0,Mountain,Mountain Bike Socks,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/219.jpg,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,7/1/2005
220,"Sport-100 Helmet, Blue",Helmets,Accessories,12.03,Blue,33.64,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/220.jpg,"Universal fit, well-vented, lightweight , snap-on visor.",7/1/2005
221,"Sport-100 Helmet, Blue",Helmets,Accessories,13.88,Blue,33.64,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/221.jpg,"Universal fit, well-vented, lightweight , snap-on visor.",7/1/2006
222,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,Blue,34.99,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/222.jpg,"Universal fit, well-vented, lightweight , snap-on visor.",7/1/2007
223,AWC Logo Cap,Caps,Clothing,5.71,Multi,8.64,0,Sport,Cycling Cap,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/223.jpg,Traditional style with a flip-up brim; one-size fits all.,7/1/2005
224,AWC Logo Cap,Caps,Clothing,5.23,Multi,8.64,0,Sport,Cycling Cap,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/224.jpg,Traditional style with a flip-up brim; one-size fits all.,7/1/2006
225,AWC Logo Cap,Caps,Clothing,6.92,Multi,8.99,0,Sport,Cycling Cap,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/225.jpg,Traditional style with a flip-up brim; one-size fits all.,7/1/2007
226,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,31.72,Multi,48.07,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/226.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2005
227,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,29.08,Multi,48.07,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/227.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2006
228,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,38.49,Multi,49.99,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/228.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2007
229,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,31.72,Multi,48.07,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/229.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2005
230,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,29.08,Multi,48.07,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/230.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2006
231,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,38.49,Multi,49.99,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/231.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2007
232,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,31.72,Multi,48.07,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/232.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2005
233,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,29.08,Multi,48.07,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/233.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2006
234,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,Multi,49.99,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/234.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2007
235,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,31.72,Multi,48.07,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/235.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2005
236,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,29.08,Multi,48.07,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/236.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2006
237,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,38.49,Multi,49.99,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/237.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2007
238,"HL Road Frame - Red, 62",Road Frames,Components,747.97,Red,"1,263.46",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/238.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005
239,"HL Road Frame - Red, 62",Road Frames,Components,722.26,Red,"1,301.36",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/239.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006
240,"HL Road Frame - Red, 62",Road Frames,Components,868.63,Red,"1,431.50",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/240.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007
241,"HL Road Frame - Red, 44",Road Frames,Components,747.97,Red,"1,263.46",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/241.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005
242,"HL Road Frame - Red, 44",Road Frames,Components,722.26,Red,"1,301.36",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/242.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006
243,"HL Road Frame - Red, 44",Road Frames,Components,868.63,Red,"1,431.50",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/243.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007
244,"HL Road Frame - Red, 48",Road Frames,Components,747.97,Red,"1,263.46",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/244.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005
245,"HL Road Frame - Red, 48",Road Frames,Components,722.26,Red,"1,301.36",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/245.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006
246,"HL Road Frame - Red, 48",Road Frames,Components,868.63,Red,"1,431.50",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/246.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007
247,"HL Road Frame - Red, 52",Road Frames,Components,747.97,Red,"1,263.46",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/247.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005
248,"HL Road Frame - Red, 52",Road Frames,Components,722.26,Red,"1,301.36",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/248.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006
249,"HL Road Frame - Red, 52",Road Frames,Components,868.63,Red,"1,431.50",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/249.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007
250,"HL Road Frame - Red, 56",Road Frames,Components,747.97,Red,"1,263.46",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/250.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005
251,"HL Road Frame - Red, 56",Road Frames,Components,722.26,Red,"1,301.36",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/251.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006
252,"HL Road Frame - Red, 56",Road Frames,Components,868.63,Red,"1,431.50",1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/252.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007
253,"LL Road Frame - Black, 58",Road Frames,Components,176.20,Black,297.63,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/253.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
254,"LL Road Frame - Black, 58",Road Frames,Components,170.14,Black,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/254.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
255,"LL Road Frame - Black, 58",Road Frames,Components,204.63,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/255.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2007
256,"LL Road Frame - Black, 60",Road Frames,Components,176.20,Black,297.63,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/256.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
257,"LL Road Frame - Black, 60",Road Frames,Components,170.14,Black,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/257.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
258,"LL Road Frame - Black, 60",Road Frames,Components,204.63,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/258.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2007
259,"LL Road Frame - Black, 62",Road Frames,Components,176.20,Black,297.63,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/259.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
260,"LL Road Frame - Black, 62",Road Frames,Components,170.14,Black,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/260.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
261,"LL Road Frame - Black, 62",Road Frames,Components,204.63,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/261.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2007
262,"LL Road Frame - Red, 44",Road Frames,Components,181.49,Red,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/262.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
263,"LL Road Frame - Red, 44",Road Frames,Components,187.16,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/263.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
264,"LL Road Frame - Red, 48",Road Frames,Components,181.49,Red,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/264.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
265,"LL Road Frame - Red, 48",Road Frames,Components,187.16,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/265.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
266,"LL Road Frame - Red, 52",Road Frames,Components,181.49,Red,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/266.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
267,"LL Road Frame - Red, 52",Road Frames,Components,187.16,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/267.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
268,"LL Road Frame - Red, 58",Road Frames,Components,181.49,Red,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/268.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
269,"LL Road Frame - Red, 58",Road Frames,Components,187.16,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/269.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
270,"LL Road Frame - Red, 60",Road Frames,Components,181.49,Red,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/270.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
271,"LL Road Frame - Red, 60",Road Frames,Components,187.16,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/271.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
272,"LL Road Frame - Red, 62",Road Frames,Components,181.49,Red,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/272.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
273,"LL Road Frame - Red, 62",Road Frames,Components,187.16,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/273.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
274,"ML Road Frame - Red, 44",Road Frames,Components,352.14,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/274.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",7/1/2005
275,"ML Road Frame - Red, 48",Road Frames,Components,352.14,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/275.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",7/1/2005
276,"ML Road Frame - Red, 52",Road Frames,Components,352.14,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/276.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",7/1/2005
277,"ML Road Frame - Red, 58",Road Frames,Components,352.14,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/277.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",7/1/2005
278,"ML Road Frame - Red, 60",Road Frames,Components,352.14,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/278.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",7/1/2005
279,"LL Road Frame - Black, 44",Road Frames,Components,176.20,Black,297.63,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/279.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
280,"LL Road Frame - Black, 44",Road Frames,Components,170.14,Black,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/280.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
281,"LL Road Frame - Black, 44",Road Frames,Components,204.63,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/281.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2007
282,"LL Road Frame - Black, 48",Road Frames,Components,176.20,Black,297.63,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/282.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
283,"LL Road Frame - Black, 48",Road Frames,Components,170.14,Black,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/283.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
284,"LL Road Frame - Black, 48",Road Frames,Components,204.63,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/284.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2007
285,"LL Road Frame - Black, 52",Road Frames,Components,176.20,Black,297.63,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/285.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2005
286,"LL Road Frame - Black, 52",Road Frames,Components,170.14,Black,306.56,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/286.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2006
287,"LL Road Frame - Black, 52",Road Frames,Components,204.63,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/287.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",7/1/2007
288,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,623.84,Silver,"1,204.32",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/288.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
289,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,660.91,Silver,"1,240.45",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/289.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006
290,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,747.20,Silver,"1,364.50",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/290.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007
291,"HL Mountain Frame - Silver, 44",Mountain Frames,Components,706.81,Silver,"1,364.50",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/291.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
292,"HL Mountain Frame - Silver, 48",Mountain Frames,Components,706.81,Silver,"1,364.50",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/292.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
293,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,623.84,Silver,"1,204.32",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/293.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
294,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,660.91,Silver,"1,240.45",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/294.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006
295,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,747.20,Silver,"1,364.50",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/295.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007
296,"HL Mountain Frame - Black, 42",Mountain Frames,Components,617.03,Black,"1,191.17",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/296.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
297,"HL Mountain Frame - Black, 42",Mountain Frames,Components,653.70,Black,"1,226.91",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/297.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006
298,"HL Mountain Frame - Black, 42",Mountain Frames,Components,739.04,Black,"1,349.60",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/298.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007
299,"HL Mountain Frame - Black, 44",Mountain Frames,Components,699.09,Black,"1,349.60",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/299.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
300,"HL Mountain Frame - Black, 48",Mountain Frames,Components,699.09,Black,"1,349.60",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/300.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
301,"HL Mountain Frame - Black, 46",Mountain Frames,Components,617.03,Black,"1,191.17",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/301.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
302,"HL Mountain Frame - Black, 46",Mountain Frames,Components,653.70,Black,"1,226.91",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/302.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006
303,"HL Mountain Frame - Black, 46",Mountain Frames,Components,739.04,Black,"1,349.60",1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/303.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007
304,"HL Mountain Frame - Black, 38",Mountain Frames,Components,617.03,Black,"1,191.17",2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/304.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
